year,country,value
2015,CR,5396.0
2015,CU,-8956.0
2015,CY,12527.0
2015,CZ,2228.0
2015,DE,602699.0
2015,DJ,20383.0
2015,DK,24750.0
2015,DO,-721.0
2015,DZ,86341.0
2015,EC,110049.0
2015,EE,-124.0
2015,EG,147217.0
2015,ER,-467041.0
2015,ES,15462.0
2015,ET,297836.0
2015,FI,34890.0
2015,FJ,-1293.0
2015,FR,209298.0
2015,GA,1338.0
2015,GB,114370.0
2015,GD,-321.0
2015,GE,-13074.0
2015,GH,-14396.0
2015,GM,-13493.0
2015,GN,-25853.0
2015,GR,27832.0
2015,GT,-36887.0
2015,GW,5377.0
2015,GY,-733.0
2015,HN,-26270.0
2015,HR,-7227.0
2015,HT,-50298.0
2015,HU,36283.0
2015,ID,-4747.0
2015,IE,9491.0
2015,IL,31401.0
2015,IN,155133.0
2015,IQ,-217656.0
2015,IS,264.0
2015,IT,168841.0
2015,JM,-2681.0
2015,JO,685240.0
2015,JP,11389.0
2015,KE,466604.0
2015,KG,-4235.0
2015,KH,-13138.0
2015,KW,-21.0
2015,KY,10.0
2015,KZ,-2992.0
2015,LB,1075342.0
2015,LC,-1062.0
2015,LI,170.0
2015,LK,-135680.0
2015,LR,37675.0
2015,LS,-1094.0
2015,LT,942.0
2015,LU,2917.0
2015,LV,74.0
2015,LY,19361.0
2015,MA,-2432.0
2015,MD,-5171.0
2015,ME,-3484.0
2015,MG,-445.0
2015,ML,-152217.0
2015,MN,-5718.0
2015,MR,36190.0
2015,MT,6928.0
2015,MW,5487.0
2015,MX,-53450.0
2015,MY,87992.0
2015,MZ,9274.0
2015,NE,123681.0
2015,NG,-218013.0
2015,NI,-2264.0
2015,NL,99265.0
2015,NO,68132.0
2015,NP,-3.0
2015,NR,320.0
2015,NZ,1160.0
2015,OM,401.0
2015,PA,20118.0
2015,PE,-3395.0
2015,PG,9026.0
2015,PH,-82095.0
2015,PK,1264941.0
2015,PL,15477.0
2015,PT,1199.0
2015,PY,43.0
2015,QA,216.0
2015,RO,-341.0
2015,RU,221936.0
2015,RW,23659.0
2015,SA,-1070.0
2015,SB,-105.0
2015,SD,-341560.0
2015,SE,286086.0
2015,SG,-103.0
2015,SI,226.0
2015,SK,-32.0
2015,SL,-9096.0
2015,SN,-18604.0
2015,SO,-1194387.0
2015,SR,-64.0
2015,SV,-46182.0
2015,SY,-5096295.0
2015,SZ,156.0
2015,TC,-11.0
2015,TD,423173.0
2015,TG,11636.0
2015,TH,6476.0
2015,TJ,163.0
2015,TL,-26.0
2015,TM,-1637.0
2015,TN,-3186.0
2015,TR,2655707.0
2015,TT,-368.0
2015,TZ,316427.0
2015,UA,-334709.0
2015,UG,87058.0
2015,US,531518.0
2015,UY,222.0
2015,UZ,-6703.0
2015,VE,153170.0
2015,VU,-1.0
2015,WS,-11.0
2015,YE,277246.0
2015,ZA,219170.0
2015,ZM,31187.0
2015,ZW,-76733.0
2016,AE,1184.0
2016,AF,-2237439.0
2016,AL,-34787.0
2016,AM,-5892.0
2016,AO,172.0
2016,AR,6352.0
2016,AT,152271.0
2016,AU,57105.0
2016,AZ,-16653.0
2016,BA,-6937.0
2016,BE,50582.0
2016,BF,29571.0
2016,BG,31227.0
2016,BH,-151.0
2016,BI,-560919.0
2016,BJ,-622.0
2016,BO,-166.0
2016,BR,60067.0
2016,BS,-386.0
2016,BW,1829.0
2016,BY,-3891.0
2016,BZ,2224.0
2016,CA,113725.0
2016,CF,-404608.0
2016,CH,102215.0
2016,CI,-83229.0
2016,CL,3746.0
2016,CM,362902.0
2016,CN,-278323.0
2016,CO,-323153.0
2016,CR,6986.0
2016,CU,-10602.0
2016,CY,14432.0
2016,CZ,2186.0
2016,DE,1118811.0
2016,DJ,23665.0
2016,DK,31990.0
2016,DO,-1318.0
2016,DZ,86026.0
2016,EC,86501.0
2016,EE,-34.0
2016,EG,155559.0
2016,ER,-520416.0
2016,ES,31081.0
2016,ET,296797.0
2016,FI,21814.0
2016,FJ,-1294.0
2016,FR,230624.0
2016,GA,1112.0
2016,GB,118984.0
2016,GE,-14280.0
2016,GH,-13804.0
2016,GM,-22525.0
2016,GN,-36468.0
2016,GR,70321.0
2016,GT,-58446.0
2016,GW,4972.0
2016,HN,-45635.0
2016,HR,-5536.0
2016,HU,2041.0
2016,ID,-4085.0
2016,IE,8334.0
2016,IL,31570.0
2016,IN,153744.0
2016,IQ,-325728.0
2016,IS,190.0
2016,IT,237591.0
2016,JM,-3092.0
2016,JO,716016.0
2016,JP,14274.0
2016,KE,399825.0
2016,KG,-4383.0
2016,KH,-12742.0
2016,KW,-61.0
2016,KY,31.0
2016,KZ,-3358.0
2016,LB,1016109.0
2016,LI,162.0
2016,LK,-132466.0
2016,LR,30477.0
2016,LS,-682.0
2016,LT,987.0
2016,LU,3275.0
2016,LV,165.0
2016,LY,17275.0
2016,MA,-3190.0
2016,MD,-5925.0
2016,ME,-1695.0
2016,MG,-269.0
2016,ML,-158120.0
2016,MR,33864.0
2016,MT,8011.0
2016,MW,16851.0
2016,MX,-65987.0
2016,MY,85476.0
2016,MZ,-1708.0
2016,NE,166481.0
2016,NG,-294162.0
2016,NI,-2867.0
2016,NL,96005.0
2016,NO,59639.0
2016,NP,-7821.0
2016,NR,279.0
2016,NZ,1004.0
2016,OM,642.0
2016,PA,21623.0
2016,PE,937.0
2016,PG,8812.0
2016,PH,-82885.0
2016,PK,1566555.0
2016,PL,13187.0
2016,PT,1712.0
2016,PY,48.0
2016,QA,276.0
2016,RO,-993.0
2016,RU,134324.0
2016,RW,36378.0
2016,SA,-1708.0
2016,SD,-353590.0
2016,SE,273527.0
2016,SI,516.0
2016,SK,-434.0
2016,SL,-10056.0
2016,SN,-22097.0
2016,SO,-1084251.0
2016,SR,2.0
2016,SV,-81715.0
2016,SY,-5669767.0
2016,SZ,255.0
2016,TD,445486.0
2016,TG,2174.0
2016,TH,5499.0
2016,TJ,-803.0
2016,TM,-1369.0
2016,TN,-3015.0
2016,TR,3000264.0
2016,TT,-247.0
2016,TZ,395667.0
2016,UA,-257814.0
2016,UG,109384.0
2016,US,687504.0
2016,UY,510.0
2016,UZ,-6666.0
2016,VE,120495.0
2016,YE,246262.0
2016,ZA,127480.0
2016,ZM,33341.0
2016,ZW,-58958.0
